id,video_length,title,description,published,tag_count,view_count,like_count,dislike_count,comment_count
piRdlpb_Y3w,0 days 00:11:15,職業級的背肌＋二頭訓練菜單｜練到臉部痠痛｜Ft. IFBB Pro 超級熱狗王,"熱狗王是台灣第一位以古典健美得到IFBB職業卡的選手，以帥氣以及漂亮的肌肉線條出名。今天非常有榮幸被他帶著練，分享給大家看看。 寫些
訂閱Peeta ►https://goo.gl/DRHGPG
健身課程報名：https://www.peeta.tw/fitness/
超級熱狗王 ►https://bit.ly/2GIEnkV
吃貨豪豪 ► https://bit.ly/2T05bmY
🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2019-02-17 11:00:06+00:00,1,303622,3305,0,259
DrUUgBP_9Ss,0 days 00:08:39,皮膚鬆弛-預防以及改善方式｜減脂後皮膚緊繃繃,"皮膚鬆弛是減重過後有時會發生的問題，會擋到漂亮的肌肉線條
所以今天這裡要教大家怎麼要預防以及改善
記得訂閱按下小鈴鐺：►https://goo.gl/DRHGPG
健身課程報名：https://www.peeta.tw/fitness/



🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2019-02-03 11:30:01+00:00,1,122282,2623,0,129
OE9-y7Tmr74,0 days 00:06:31,低醣飲食已被美國糖尿病協會認同？｜讓我瘦了30公斤的低醣飲食執行方式,"近年來越來越多的研究對低醣飲食的治療效果產生興趣，各單位也開始慢慢接受這種飲食方式的優點。來看看怎麼執行這種飲食吧。
記得訂閱按下小鈴鐺：►https://goo.gl/DRHGPG

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2019-01-27 11:30:00+00:00,2,158234,2786,0,431
kia9wDVMdeU,0 days 00:07:35,省錢高蛋白健身餐｜辣炒牛肉、牛奶魚烘蛋、豬肉什錦蔬菜,"訂閱按下小鈴鐺，不會錯過下一支“可能”是精彩的影片：►https://goo.gl/DRHGPG
訂閱主廚：
►https://bit.ly/2W0RtPD

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2019-01-19 11:30:04+00:00,2,63236,940,0,68
4EQNpBbvLCQ,0 days 00:06:37,改善便秘｜飲食以及生活習慣,"排便排的好，輕鬆沒煩惱。便秘是個讓人很頭痛的問題，不僅不舒服，對身體也不好。看完這影片，趕快去排便。
按下小鈴鐺不錯過下支“可能”是精彩影片►https://goo.gl/DRHGPG


🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2019-01-06 11:30:00+00:00,2,84144,1565,0,212
9JK_kaYSnQ0,0 days 00:13:50,96小時斷食挑戰｜四天不吃東西身體的反應｜無專業人員幫助請不要自行嘗試,"過去我們會以為斷食對身體是不好的，但是隨著研究進展，發現斷食不但減肥效果讚，還很健康，重點是非常省錢。 
按下小鈴鐺不錯過下支“可能”是精彩影片►https://goo.gl/DRHGPG
健身課程報名：https://www.peeta.tw/fitness/
間歇性斷食文章：https://www.peeta.tw/weight-loss/intermittent-fasting/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2018-12-30 11:30:00+00:00,2,1272212,20673,0,2847
_HOCnTixafM,0 days 00:10:12,聖誕節健身大餐！｜整塊爐烤牛肉＋松露美乃滋水波蛋＋罪惡熔岩巧克力蛋糕,"訂閱按下小鈴鐺，不會錯過下一支“可能”是精彩的影片：►https://goo.gl/DRHGPG

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2018-12-25 10:00:08+00:00,0,34539,535,0,45
TU0f3BQStCU,0 days 00:07:20,四個提升飽足感、控制食慾的方式｜不用算熱量也能減肥,"其實減肥過程最難的在於飽足感的問題，很餓的話其實就持續不久，今天這個影片教大家四個重點，讓你飽的不要不要的
按下小鈴鐺不錯過下支“可能”是精彩影片►https://goo.gl/DRHGPG
健身課程報名：https://www.peeta.tw/fitness/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2018-12-23 11:00:03+00:00,2,358305,5466,0,373
G0H0ORw_NRk,0 days 00:05:59,豬肝料理方式｜便宜好吃又營養｜匹塔食堂 EP-04,"豬肝是評價非常高、具有豐富營養價值又高蛋白質、又便宜的食材。今天主廚要來教大家怎麼把豬肝煮的又嫩又香的。
訂閱按小鈴鐺不會錯過“可能”精彩的影片►https://goo.gl/DRHGPG


🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2018-12-21 11:00:02+00:00,3,19668,344,0,60
7Srh27EFvYs,0 days 00:10:37,20000卡挑戰｜第一天只能吃原型、極低醣食物｜吃到懷疑人生,"兩天吃兩萬大卡的食物，第一天吃飽足感超高的極低醣飲食，這樣真的能挑戰成功嗎？ 我以後真的不要再吃了。
訂閱下鈴鐺，不錯過下支“可能”精彩影片►https://goo.gl/DRHGPG
吃貨豪豪的影片：https://www.youtube.com/user/Fraappuccino
健身課程報名：https://www.peeta.tw/fitness/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2018-12-16 15:12:29+00:00,2,1262632,12029,0,969
5ow1iYkvjeU,0 days 00:16:58,減肥、增肌成功者的分享｜2018體態改造英雄榜｜#CreatorSpotlightTW,"分享100位在2018年內的體態改變的照片以及他們所使用的方式。有些人成功減脂、有人成功增肌，大家都獲得了更好的身材。
訂閱下鈴鐺，不錯過下支“可能”精彩影片►https://goo.gl/DRHGPG
健身課程報名：https://www.peeta.tw/fitness/
訂閱觀賞其他創作者的2018精彩回顧：
👉🏻阿心Liao｜考生別聽！2018超洗腦KPOP歌單—到網美景點跳舞｜https://youtu.be/KvYxRvkmlUo
👉🏻到處都是瘋女人｜一起回顧瘋女人的2018年｜https://youtu.be/jaqBHNskJu8
👉🏻哥倫布 Little Columbus｜到底還要學KK音標嗎？都 2018/2019 了！｜https://youtu.be/gDAcwWUKd2o
👉🏻蔡哥｜蔡哥-腳踏車日記之開箱十萬獎牌開起來｜https://youtu.be/yZ5c2ENzft8
👉🏻好味小姐 Lady Flavor｜米香的秘密！2018米香的年度回顧【好味貓日常】| https://youtu.be/pLI_0lBcDTg
👉🏻RICO｜如何製作阿呆 | https://youtu.be/cCWOF3IekY0
👉🏻桿子 Drumstick｜「年度回顧 - 那些2018告訴我的事情 」｜https://youtu.be/Sz7nkWq1e6M

別錯過集結眾多年度創作者的YouTube Creator Spotlight短片：
👉🏻2018 Creator Spotlight TW 年末特別企劃  |  https://youtu.be/oCxUjKw1vMg
#CreatorSpotlightTW

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

►我的新書
《Peeta葛格體態改造與生酮攻略！》
*博客來：https://goo.gl/oFLonJ
*金石堂：https://goo.gl/FSK5F2 
*誠品：https://goo.gl/vXgVnr 
*台灣角川：https://goo.gl/tLF1Lj

►我的IG: ＠peetatata：https://www.instagram.com/peetatata/
►我的網站：https://www.peeta.tw/
►超多資訊的社團（置頂文中）：https://goo.gl/RYrhVk
►微博（PEETA营养健身葛格）: https://goo.gl/pQU5pp
►BiliBili（PEETA营养健身葛格）：https://goo.gl/9ohnei
►記得去讀我寫的文章：https://www.peeta.tw/category/workout/

折扣碼專區►後方括號為（折扣碼）
►Swole O'clock 手錶(peeta)：https://www.swoleoclock.com
►原味時代（peeta）：https://lihi.cc/YnkaE 
►運動吃蛋白(peeta) : http://bit.ly/2J6RCy6
►nlimit衣服（peeta05）： http://www.unlimitw.com/
►Team Joined衣服（peeta）：https://goo.gl/skHLea

Music:
►We used to talk every night
►Jo Cohen & Sex Whales - We Are NCS Release",2018-12-13 10:05:24+00:00,3,81680,1690,0,191
